project_id,sent_to_crc_date,project_size,source,status
1012930,2022-07-21,Small,simulated_future_projects,Future
1012931,2021-09-18,Large,simulated_future_projects,Future
1012932,2021-09-02,Large,simulated_future_projects,Future
1012933,2021-08-01,Small,simulated_future_projects,Future
1012934,2021-06-19,Small,simulated_future_projects,Future
1012935,2021-07-07,Small,simulated_future_projects,Future
1012936,2021-10-08,Large,simulated_future_projects,Future
1012937,2022-09-10,Small,simulated_future_projects,Future
1012938,2021-11-29,Very Large,simulated_future_projects,Future
1012939,2021-12-13,Very Large,simulated_future_projects,Future
1012940,2022-12-12,Small,simulated_future_projects,Future
1012941,2021-08-13,Small,simulated_future_projects,Future
1012942,2021-07-28,Small,simulated_future_projects,Future
1012943,2023-08-11,Small,simulated_future_projects,Future
1012944,2022-10-21,Small,simulated_future_projects,Future
1012945,2021-09-09,Small,simulated_future_projects,Future
1012946,2025-02-16,Small,simulated_future_projects,Future
1012947,2022-04-22,Small,simulated_future_projects,Future
1012948,2025-08-28,Large,simulated_future_projects,Future
1012949,2021-08-28,Small,simulated_future_projects,Future
1012950,2023-03-25,Small,simulated_future_projects,Future
1012951,2021-12-27,Small,simulated_future_projects,Future
1012952,2021-07-11,Small,simulated_future_projects,Future
1012953,2022-05-23,Small,simulated_future_projects,Future
1012954,2023-12-15,Small,simulated_future_projects,Future
1012955,2021-06-30,Small,simulated_future_projects,Future
1012956,2022-08-17,Small,simulated_future_projects,Future
1012957,2023-12-03,Small,simulated_future_projects,Future
1012958,2021-09-28,Small,simulated_future_projects,Future
1012959,2023-04-04,Large,simulated_future_projects,Future
1012960,2022-10-18,Very Large,simulated_future_projects,Future
1012961,2021-07-02,Small,simulated_future_projects,Future
1012962,2022-10-28,Small,simulated_future_projects,Future
1012963,2022-09-06,Small,simulated_future_projects,Future
1012964,2021-07-23,Small,simulated_future_projects,Future
1012965,2022-02-17,Very Large,simulated_future_projects,Future
1012966,2021-08-20,Small,simulated_future_projects,Future
1012967,2021-09-17,Small,simulated_future_projects,Future
1012968,2022-05-28,Small,simulated_future_projects,Future
1012969,2023-02-20,Small,simulated_future_projects,Future
1012970,2023-05-16,Small,simulated_future_projects,Future
1012971,2023-02-05,Small,simulated_future_projects,Future
1012972,2021-07-03,Small,simulated_future_projects,Future
1012973,2023-09-10,Small,simulated_future_projects,Future
1012974,2023-05-19,Small,simulated_future_projects,Future
1012975,2022-02-06,Small,simulated_future_projects,Future
1012976,2023-04-23,Small,simulated_future_projects,Future
1012977,2023-01-11,Large,simulated_future_projects,Future
1012978,2022-08-07,Small,simulated_future_projects,Future
1012979,2024-06-03,Small,simulated_future_projects,Future
1012980,2021-09-01,Small,simulated_future_projects,Future
1012981,2022-09-18,Very Large,simulated_future_projects,Future
1012982,2023-05-13,Small,simulated_future_projects,Future
1012983,2021-12-24,Small,simulated_future_projects,Future
1012984,2021-06-18,Large,simulated_future_projects,Future
1012985,2022-03-03,Small,simulated_future_projects,Future
1012986,2021-11-21,Small,simulated_future_projects,Future
1012987,2021-07-03,Small,simulated_future_projects,Future
1012988,2023-01-20,Small,simulated_future_projects,Future
1012989,2024-06-09,Small,simulated_future_projects,Future
1012990,2024-08-25,Small,simulated_future_projects,Future
1012991,2024-01-01,Small,simulated_future_projects,Future
1012992,2021-10-08,Small,simulated_future_projects,Future
1012993,2021-05-29,Small,simulated_future_projects,Future
1012994,2022-11-02,Small,simulated_future_projects,Future
1012995,2023-04-15,Very Large,simulated_future_projects,Future
1012996,2021-12-09,Small,simulated_future_projects,Future
1012997,2026-11-08,Small,simulated_future_projects,Future
1012998,2021-07-30,Large,simulated_future_projects,Future
1012999,2021-09-18,Small,simulated_future_projects,Future
1013000,2023-07-19,Small,simulated_future_projects,Future
1013001,2021-07-25,Small,simulated_future_projects,Future
1013002,2022-04-13,Small,simulated_future_projects,Future
1013003,2021-07-12,Large,simulated_future_projects,Future
1013004,2022-04-02,Small,simulated_future_projects,Future
1013005,2023-03-07,Small,simulated_future_projects,Future
1013006,2021-05-28,Small,simulated_future_projects,Future
1013007,2022-01-02,Small,simulated_future_projects,Future
1013008,2021-08-30,Small,simulated_future_projects,Future
1013009,2022-04-12,Small,simulated_future_projects,Future
1013010,2022-04-23,Small,simulated_future_projects,Future
1013011,2021-12-15,Small,simulated_future_projects,Future
1013012,2022-08-16,Small,simulated_future_projects,Future
1013013,2025-10-15,Small,simulated_future_projects,Future
1013014,2022-05-29,Small,simulated_future_projects,Future
1013015,2021-08-16,Small,simulated_future_projects,Future
1013016,2021-12-12,Small,simulated_future_projects,Future
1013017,2021-06-24,Small,simulated_future_projects,Future
1013018,2022-06-14,Small,simulated_future_projects,Future
1013019,2022-01-02,Small,simulated_future_projects,Future
1013020,2024-10-07,Small,simulated_future_projects,Future
1013021,2023-02-04,Small,simulated_future_projects,Future
1013022,2021-07-05,Small,simulated_future_projects,Future
1013023,2023-03-12,Small,simulated_future_projects,Future
1013024,2021-05-20,Small,simulated_future_projects,Future
1013025,2022-02-20,Small,simulated_future_projects,Future
1013026,2023-10-24,Small,simulated_future_projects,Future
1013027,2021-06-18,Small,simulated_future_projects,Future
1013028,2021-07-18,Small,simulated_future_projects,Future
1013029,2021-06-15,Small,simulated_future_projects,Future
1013030,2021-10-05,Small,simulated_future_projects,Future
1013031,2022-05-07,Very Large,simulated_future_projects,Future
1013032,2022-10-09,Small,simulated_future_projects,Future
1013033,2023-07-29,Small,simulated_future_projects,Future
1013034,2022-02-08,Small,simulated_future_projects,Future
1013035,2021-08-03,Very Large,simulated_future_projects,Future
1013036,2023-03-30,Small,simulated_future_projects,Future
1013037,2021-09-08,Large,simulated_future_projects,Future
1013038,2021-07-08,Small,simulated_future_projects,Future
1013039,2021-08-17,Large,simulated_future_projects,Future
1013040,2021-12-04,Small,simulated_future_projects,Future
1013041,2022-02-16,Small,simulated_future_projects,Future
1013042,2022-04-04,Small,simulated_future_projects,Future
1013043,2022-01-15,Small,simulated_future_projects,Future
1013044,2023-08-16,Large,simulated_future_projects,Future
1013045,2023-08-20,Small,simulated_future_projects,Future
1013046,2021-09-16,Small,simulated_future_projects,Future
1013047,2023-10-18,Large,simulated_future_projects,Future
1013048,2022-01-04,Large,simulated_future_projects,Future
1013049,2022-11-12,Small,simulated_future_projects,Future
1013050,2024-06-29,Small,simulated_future_projects,Future
1013051,2021-12-02,Small,simulated_future_projects,Future
1013052,2024-11-05,Small,simulated_future_projects,Future
1013053,2022-04-11,Small,simulated_future_projects,Future
1013054,2025-11-21,Small,simulated_future_projects,Future
1013055,2028-06-15,Small,simulated_future_projects,Future
1013056,2021-10-25,Small,simulated_future_projects,Future
1013057,2021-07-29,Small,simulated_future_projects,Future
1013058,2022-10-28,Small,simulated_future_projects,Future
1013059,2022-06-19,Small,simulated_future_projects,Future
1013060,2025-12-07,Small,simulated_future_projects,Future
1013061,2022-05-20,Small,simulated_future_projects,Future
1013062,2022-03-10,Large,simulated_future_projects,Future
1013063,2024-04-15,Very Large,simulated_future_projects,Future
1013064,2023-05-13,Small,simulated_future_projects,Future
1013065,2022-01-01,Small,simulated_future_projects,Future
1013066,2021-11-15,Small,simulated_future_projects,Future
1013067,2021-09-28,Small,simulated_future_projects,Future
1013068,2022-10-05,Small,simulated_future_projects,Future
1013069,2026-04-02,Small,simulated_future_projects,Future
1013070,2022-03-06,Large,simulated_future_projects,Future
1013071,2022-02-01,Small,simulated_future_projects,Future
1013072,2023-07-26,Small,simulated_future_projects,Future
1013073,2022-09-17,Small,simulated_future_projects,Future
1013074,2022-12-03,Small,simulated_future_projects,Future
1013075,2021-05-31,Small,simulated_future_projects,Future
1013076,2021-08-10,Small,simulated_future_projects,Future
1013077,2021-11-26,Small,simulated_future_projects,Future
1013078,2023-05-05,Small,simulated_future_projects,Future
1013079,2022-04-21,Small,simulated_future_projects,Future
1013080,2021-08-18,Small,simulated_future_projects,Future
1013081,2023-07-11,Small,simulated_future_projects,Future
1013082,2021-07-25,Small,simulated_future_projects,Future
1013083,2021-12-08,Small,simulated_future_projects,Future
1013084,2021-12-28,Small,simulated_future_projects,Future
1013085,2021-08-10,Small,simulated_future_projects,Future
1013086,2021-12-08,Small,simulated_future_projects,Future
1013087,2024-09-05,Small,simulated_future_projects,Future
1013088,2021-09-04,Small,simulated_future_projects,Future
1013089,2021-07-07,Small,simulated_future_projects,Future
1013090,2021-07-18,Small,simulated_future_projects,Future
1013091,2022-05-13,Small,simulated_future_projects,Future
1013092,2023-12-25,Small,simulated_future_projects,Future
1013093,2023-01-12,Small,simulated_future_projects,Future
1013094,2021-09-09,Small,simulated_future_projects,Future
1013095,2022-08-06,Small,simulated_future_projects,Future
1013096,2021-05-24,Small,simulated_future_projects,Future
1013097,2021-08-21,Small,simulated_future_projects,Future
1013098,2025-07-02,Small,simulated_future_projects,Future
1013099,2027-03-19,Small,simulated_future_projects,Future
1013100,2022-03-26,Small,simulated_future_projects,Future
1013101,2021-06-11,Small,simulated_future_projects,Future
1013102,2021-08-23,Small,simulated_future_projects,Future
1013103,2025-05-30,Small,simulated_future_projects,Future
1013104,2021-05-30,Small,simulated_future_projects,Future
1013105,2021-07-20,Small,simulated_future_projects,Future
1013106,2022-03-30,Small,simulated_future_projects,Future
1013107,2021-08-18,Small,simulated_future_projects,Future
1013108,2021-08-14,Small,simulated_future_projects,Future
1013109,2022-07-11,Small,simulated_future_projects,Future
1013110,2021-10-16,Small,simulated_future_projects,Future
1013111,2025-01-31,Very Large,simulated_future_projects,Future
1013112,2021-05-20,Small,simulated_future_projects,Future
1013113,2021-06-24,Small,simulated_future_projects,Future
1013114,2023-03-18,Large,simulated_future_projects,Future
1013115,2021-08-31,Small,simulated_future_projects,Future
1013116,2022-08-31,Small,simulated_future_projects,Future
1013117,2023-04-18,Very Large,simulated_future_projects,Future
1013118,2021-07-14,Small,simulated_future_projects,Future
1013119,2021-09-27,Small,simulated_future_projects,Future
1013120,2023-05-27,Small,simulated_future_projects,Future
1013121,2022-04-07,Small,simulated_future_projects,Future
1013122,2022-06-01,Small,simulated_future_projects,Future
1013123,2021-07-22,Small,simulated_future_projects,Future
1013124,2023-07-05,Small,simulated_future_projects,Future
1013125,2021-09-26,Small,simulated_future_projects,Future
1013126,2023-04-01,Small,simulated_future_projects,Future
1013127,2022-03-29,Small,simulated_future_projects,Future
1013128,2021-09-09,Small,simulated_future_projects,Future
1013129,2023-04-06,Large,simulated_future_projects,Future
1013130,2023-01-22,Small,simulated_future_projects,Future
1013131,2021-09-04,Small,simulated_future_projects,Future
1013132,2021-11-17,Small,simulated_future_projects,Future
1013133,2022-02-18,Small,simulated_future_projects,Future
1013134,2021-08-23,Small,simulated_future_projects,Future
1013135,2022-04-26,Small,simulated_future_projects,Future
1013136,2022-03-04,Very Large,simulated_future_projects,Future
1013137,2021-10-28,Small,simulated_future_projects,Future
1013138,2021-08-23,Very Large,simulated_future_projects,Future
1013139,2024-05-19,Small,simulated_future_projects,Future
1013140,2021-07-28,Small,simulated_future_projects,Future
1013141,2021-09-26,Small,simulated_future_projects,Future
1013142,2022-06-11,Small,simulated_future_projects,Future
1013143,2022-06-08,Small,simulated_future_projects,Future
1013144,2022-09-18,Small,simulated_future_projects,Future
1013145,2022-06-26,Small,simulated_future_projects,Future
1013146,2021-10-02,Small,simulated_future_projects,Future
1013147,2021-05-19,Small,simulated_future_projects,Future
1013148,2021-07-06,Small,simulated_future_projects,Future
1013149,2024-03-30,Small,simulated_future_projects,Future
1013150,2022-08-27,Small,simulated_future_projects,Future
1013151,2022-03-03,Small,simulated_future_projects,Future
1013152,2022-02-28,Small,simulated_future_projects,Future
1013153,2023-01-14,Small,simulated_future_projects,Future
1013154,2021-09-17,Small,simulated_future_projects,Future
1013155,2023-05-06,Small,simulated_future_projects,Future
1013156,2021-10-05,Small,simulated_future_projects,Future
1013157,2021-11-09,Small,simulated_future_projects,Future
1013158,2022-08-16,Very Large,simulated_future_projects,Future
1013159,2025-04-03,Small,simulated_future_projects,Future
1013160,2023-01-10,Small,simulated_future_projects,Future
1013161,2022-06-19,Small,simulated_future_projects,Future
1013162,2022-01-23,Small,simulated_future_projects,Future
1013163,2021-11-03,Small,simulated_future_projects,Future
1013164,2023-11-18,Small,simulated_future_projects,Future
1013165,2023-10-15,Small,simulated_future_projects,Future
1013166,2022-12-16,Small,simulated_future_projects,Future
1013167,2023-04-08,Very Large,simulated_future_projects,Future
